"items__id_pleito","items__tipo_interessado","items__interessado","items__cod_ibge","items__uf","items__num_pvl","items__status","items__num_processo","items__data_protocolo","items__tipo_operacao","items__finalidade","items__tipo_credor","items__credor","items__moeda","items__valor","items__pvl_assoc_divida","items__pvl_contradado_credor","items__data_status","hasMore","limit","offset","count","links__rel","links__href"
"12379","Município","Ibititá","2913101","BA","null","Arquivado por decurso de prazo","17944.001672/2009-21","2009-12-22T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","21/01/2011","","","","","",""
"12392","Município","Santa Inês","2927903","BA","null","Arquivado por decurso de prazo","17944.001675/2009-65","2010-11-08T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","27/06/2011","","","","","",""
"42907","Município","Uibaí","2932408","BA","PVL02.001218/2020-13","Em retificação pelo interessado","17944.103098/2020-51","2021-05-11T12:54:17Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5000000","0","0","21/05/2021","","","","","",""
"32183","Município","São Félix do Coribe","2929057","BA","PVL02.001337/2019-32","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Banco do Brasil S/A","Real","750000","0","1","27/05/2019","","","","","",""
"29668","Município","Muquém de São Francisco","2922250","BA","PVL02.002186/2018-59","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1800000","0","0","25/09/2018","","","","","",""
"11172","Município","Banzaê","2902658","BA","null","Deferido","17944.001376/2008-40","2008-08-25T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","29/08/2008","","","","","",""
"56729","Município","Mata de São João","2921005","BA","PVL02.000682/2021-73","Em retificação pelo interessado","17944.101474/2022-34","2022-04-25T20:18:44Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","10000000","0","0","10/05/2022","","","","","",""
"62073","Município","Cipó","2907905","BA","PVL02.008364/2022-31","Deferido (PVL-IF)","null","null","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Banco do Brasil S/A","Real","1400000","0","0","21/11/2022","","","","","",""
"30294","Município","Castro Alves","2907301","BA","PVL02.002725/2018-50","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5000000","0","1","27/12/2018","","","","","",""
"11838","Município","Botuporã","2904209","BA","null","Deferido","17944.001540/2006-57","2006-09-26T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","28/09/2006","","","","","",""
"10586","Município","Cairu","2905404","BA","null","Deferido","17944.001234/2014-21","2014-09-18T03:00:00Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Caixa Econômica Federal","Real","7907310","0","0","25/09/2014","","","","","",""
"25706","Município","Coronel João Sá","2909208","BA","PVL02.001443/2017-54","Regularizado","17944.100852/2017-03","2017-11-13T19:20:24Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","1052149.36","0","0","20/11/2017","","","","","",""
"62034","Município","São Sebastião do Passé","2929503","BA","PVL02.007575/2022-57","Em retificação pelo interessado","17944.104203/2022-31","2022-10-20T17:03:15Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","25000000","0","0","24/10/2022","","","","","",""
"61562","Município","Simões Filho","2930709","BA","PVL02.005914/2022-61","Deferido","17944.103664/2022-96","2022-11-01T15:58:20Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Banco do Brasil S/A","Real","11500000","0","0","04/11/2022","","","","","",""
"22790","Município","Itiúba","2917003","BA","00000.000000/2032-86","Arquivado por decurso de prazo","17944.000729/2016-02","2016-05-24T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3600000","0","0","14/10/2016","","","","","",""
"48289","Município","Mundo Novo","2922102","BA","PVL02.004221/2021-70","Em retificação pelo credor (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Banco do Brasil S/A","Real","3228445","0","0","20/06/2022","","","","","",""
"45652","Município","Milagres","2921302","BA","PVL02.001459/2021-43","Arquivado a pedido","17944.102797/2021-64","2021-12-21T19:12:33Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5000000","0","0","17/05/2022","","","","","",""
"18419","Município","Santa Maria da Vitória","2928109","BA","null","Deferido","19407.000019/2003-62","2003-07-31T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1646509","0","0","08/08/2003","","","","","",""
"18350","Município","Luís Eduardo Magalhães","2919553","BA","null","Deferido","19407.000005/2002-68","2002-09-30T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","17/10/2002","","","","","",""
"12645","Município","Muritiba","2922300","BA","null","Arquivado","17944.001740/2008-71","2008-07-28T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","130000","0","0","30/10/2008","","","","","",""
"11399","Município","Valente","2933000","BA","null","Arquivado por decurso de prazo","17944.001434/2007-54","2008-07-29T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","06/10/2008","","","","","",""
"11215","Município","Eunápolis","2910727","BA","null","Arquivado","17944.001386/2008-85","2008-08-11T03:00:00Z","Operação contratual interna","PAC - Saneamento - 2008 B","Instituição Financeira Nacional","Caixa Econômica Federal","Real","10000000","0","0","30/10/2008","","","","","",""
"25098","Município","Salvador","2927408","BA","PVL02.000941/2017-80","Encaminhado à PGFN com manifestação técnica favorável","17944.000632/2017-72","2018-03-14T19:26:37Z","Operação contratual externa (com garantia da União)","Saneamento básico","Instituição Financeira Internacional","Banco Interamericano de Desenvolvimento","Dólar dos EUA","67500000","1","0","02/04/2018","","","","","",""
"22504","Município","Itaberaba","2914703","BA","00000.000000/2029-54","Arquivado por decurso de prazo","17944.000613/2016-65","2016-04-26T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","6500000","0","0","25/10/2016","","","","","",""
"6818","Município","Maracás","2920502","BA","null","Deferido","17944.000436/2012-93","2012-03-21T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","700000","0","0","18/04/2012","","","","","",""
"8461","Município","Caatiba","2904803","BA","null","Arquivado por decurso de prazo","17944.000779/2014-10","2014-05-09T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","03/10/2014","","","","","",""
"8898","Município","Barro Alto","2903235","BA","null","Arquivado","17944.000863/2008-95","2008-07-03T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Caixa Econômica Federal","Real","345400","0","0","02/10/2008","","","","","",""
"6093","Município","Nova Viçosa","2923001","BA","null","Deferido","17944.000276/2009-87","2010-03-22T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","130000","0","0","15/04/2010","","","","","",""
"6117","Município","Vitória da Conquista","2933307","BA","null","Deferido","17944.000280/2015-93","2015-07-15T18:54:13Z","Operação contratual interna","PMAT","Instituição Financeira Nacional","Caixa Econômica Federal","Real","5260172.4","1","0","30/07/2015","","","","","",""
"12212","Município","Vitória da Conquista","2933307","BA","null","Deferido","17944.001628/2013-06","2013-11-08T02:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","12236901.73","1","0","23/12/2013","","","","","",""
"45292","Município","Rafael Jambeiro","2925956","BA","PVL02.001477/2021-25","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3000000","0","0","30/07/2021","","","","","",""
"40835","Município","Adustina","2900355","BA","PVL02.009406/2019-56","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","1300000","0","1","13/03/2020","","","","","",""
"12617","Município","Caetité","2905206","BA","null","Deferido","17944.001729/2014-50","2014-11-12T02:00:00Z","Operação contratual interna","Aquisição de terrenos, imóveis e/ou construção de instalações","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","6519063.82","1","0","02/01/2015","","","","","",""
"6960","Município","Pintadas","2924652","BA","null","Deferido","17944.000467/2012-44","2012-03-27T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","250000","0","0","16/05/2012","","","","","",""
"53709","Município","Salvador","2927408","BA","PVL02.000465/2022-64","Encaminhado à PGFN com manifestação técnica favorável","17944.100521/2022-22","2022-05-03T19:01:13Z","Operação contratual interna (com garantia da União)","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","100000000","0","1","10/05/2022","","","","","",""
"41549","Município","Conceição do Almeida","2908309","BA","PVL02.000275/2020-85","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","3000000","1","1","22/04/2020","","","","","",""
"18496","Município","Nazaré","2922508","BA","null","Deferido","19407.000035/2003-55","2003-06-17T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1100000","0","0","24/06/2003","","","","","",""
"18861","Município","Coribe","2909109","BA","00000.000000/2009-55","Deferido","17944.000434/2015-47","2015-05-27T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1342249.22","1","0","12/06/2015","","","","","",""
"8153","Município","Santo Amaro","2928604","BA","null","Arquivado por decurso de prazo","17944.000724/2014-18","2015-07-15T03:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","4984000","0","0","09/02/2017","","","","","",""
"10205","Município","Nazaré","2922508","BA","null","Arquivado","17944.001144/2008-91","2008-08-29T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","540200","0","0","07/11/2008","","","","","",""
"10235","Município","Luís Eduardo Magalhães","2919553","BA","null","Deferido","17944.001151/2010-16","2011-04-11T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","130000","1","0","29/04/2011","","","","","",""
"10239","Município","Caetité","2905206","BA","null","Deferido","17944.001152/2010-52","2011-08-17T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","130000","1","0","14/10/2011","","","","","",""
"10262","Município","Porto Seguro","2925303","BA","null","Arquivado","17944.001157/2008-61","2008-04-10T03:00:00Z","Operação contratual interna","PAC - Saneamento - 2008 B","Instituição Financeira Nacional","Caixa Econômica Federal","Real","30000000","0","0","02/10/2008","","","","","",""
"10269","Município","Salvador","2927408","BA","null","Regularizado","17944.001159/2005-15","2015-01-07T02:00:00Z","Operação contratual interna","Regularização de Dívida - Energia Elétrica","Empresa Não Estatal","Companhia de Eletricidade do Estado da Bahia","Real","8260596.56","0","0","24/02/2015","","","","","",""
"18414","Município","Cairu","2905404","BA","null","Deferido","19407.000018/2003-18","2003-04-30T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","585000","0","0","23/05/2003","","","","","",""
"5965","Município","Mirangaba","2921401","BA","null","Arquivado por decurso de prazo","17944.000246/2008-90","2008-04-10T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","300690","0","0","08/05/2008","","","","","",""
"6135","Município","Vitória da Conquista","2933307","BA","null","Arquivado por decurso de prazo","17944.000284/2008-42","2008-04-10T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","500000","0","0","08/05/2008","","","","","",""
"12768","Município","Riachão das Neves","2926202","BA","null","Deferido","17944.001786/2010-13","2011-04-06T03:00:00Z","Operação contratual interna","Provias 2010","Instituição Financeira Nacional","Banco do Brasil S/A","Real","800000","0","0","26/04/2011","","","","","",""
"6173","Município","Barra","2902708","BA","null","Deferido","17944.000291/2014-92","2014-05-08T03:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","4472512.01","1","0","15/05/2014","","","","","",""
"6174","Município","Ribeirão do Largo","2926657","BA","null","Arquivado por decurso de prazo","17944.000292/2008-99","2008-04-14T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","359800","0","0","07/05/2008","","","","","",""
"6187","Município","Barra da Estiva","2902807","BA","null","Deferido","17944.000294/2010-01","2010-04-26T03:00:00Z","Operação contratual interna","Provias 2010","Instituição Financeira Nacional","Banco do Brasil S/A","Real","700000","0","0","19/05/2010","","","","","",""
"12065","Município","Ibititá","2913101","BA","null","Deferido","17944.001596/2007-92","2008-02-27T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","300000","1","0","13/03/2008","","","","","",""
"6234","Município","Inhambupe","2913705","BA","null","Arquivado por decurso de prazo","17944.000303/2008-31","2008-05-14T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","120790","0","0","19/05/2008","","","","","",""
"6238","Município","Riachão do Jacuípe","2926301","BA","null","Deferido","17944.000303/2015-60","2015-05-25T20:55:54Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","2500000","0","0","17/06/2015","","","","","",""
"4982","Município","Morro do Chapéu","2921708","BA","null","Regularizado","17944.000015/2012-62","2019-09-03T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","185867.35","0","0","23/09/2019","","","","","",""
"7415","Município","Prado","2925501","BA","null","Deferido","17944.000570/2010-22","2010-08-30T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","510000","1","0","10/09/2010","","","","","",""
"7422","Município","Novo Horizonte","2923035","BA","null","Arquivado por decurso de prazo","17944.000572/2010-11","2010-07-26T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1000000","0","0","24/01/2011","","","","","",""
"13350","Município","Feira de Santana","2910800","BA","null","Arquivado","17944.002045/2006-65","2007-01-02T02:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1320000","0","0","30/05/2007","","","","","",""
"6394","Município","Itagibá","2915205","BA","null","Arquivado por decurso de prazo","17944.000336/2008-81","2008-05-07T03:00:00Z","Operação contratual interna","Caminho da Escola","Instituição Financeira Nacional","Banco do Brasil S/A","Real","434975","0","0","13/05/2008","","","","","",""
"12330","Município","Elísio Medrado","2910305","BA","null","Deferido","17944.001660/2006-54","2006-10-26T03:00:00Z","Operação contratual interna","Multissetorial","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","31/10/2006","","","","","",""
"8551","Município","Jacaraci","2917409","BA","null","Deferido","17944.000796/2010-23","2010-06-07T03:00:00Z","Operação contratual interna","Provias 2010","Instituição Financeira Nacional","Banco do Brasil S/A","Real","660000","1","0","09/07/2010","","","","","",""
"6514","Município","Ibotirama","2913200","BA","null","Deferido","17944.000370/2014-01","2014-04-14T03:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","9028775.59","1","0","30/04/2014","","","","","",""
"10437","Município","Bonito","2904050","BA","null","Arquivado","17944.001200/2008-98","2008-08-08T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","30/10/2008","","","","","",""
"9237","Município","Boquira","2904100","BA","null","Deferido","17944.000934/2012-36","2012-05-22T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1300000","1","0","06/07/2012","","","","","",""
"11293","Município","Malhada","2920205","BA","null","Deferido","17944.001405/2007-92","2008-03-25T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","04/04/2008","","","","","",""
"11481","Município","Lauro de Freitas","2919207","BA","null","Arquivado por decurso de prazo","17944.001458/2011-90","2012-12-05T02:00:00Z","Operação contratual interna","Provias 2010","Instituição Financeira Nacional","Caixa Econômica Federal","Real","2706000","0","0","20/08/2013","","","","","",""
"11762","Município","Itapicuru","2916500","BA","null","Deferido","17944.001521/2007-10","2008-05-08T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","29/05/2008","","","","","",""
"45274","Município","Senhor do Bonfim","2930105","BA","PVL02.001463/2021-10","Deferido (PVL-IF)","null","null","Operação contratual interna","PNAFM","Instituição Financeira Nacional","Caixa Econômica Federal","Real","3400000","0","1","28/04/2022","","","","","",""
"8184","Município","Saubara","2929750","BA","null","Arquivado por decurso de prazo","17944.000730/2009-08","2010-03-04T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","55000","0","0","24/01/2011","","","","","",""
"6612","Município","Luís Eduardo Magalhães","2919553","BA","null","Deferido","17944.000393/2011-65","2011-04-11T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","15000000","1","0","29/04/2011","","","","","",""
"8202","Município","Santo Estêvão","2928802","BA","null","Deferido","17944.000733/2009-33","2009-12-14T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1000000","0","0","30/12/2009","","","","","",""
"8216","Município","Tapiramutá","2931301","BA","null","Deferido","17944.000735/2008-41","2008-08-18T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","801400","0","0","28/08/2008","","","","","",""
"12573","Município","Alagoinhas","2900702","BA","null","Arquivado por decurso de prazo","17944.001716/2007-51","2008-10-03T03:00:00Z","Operação contratual interna","PROMOB","Instituição Financeira Nacional","Banco do Brasil S/A","Real","394433.03","0","0","15/01/2009","","","","","",""
"6654","Município","Nova Viçosa","2923001","BA","null","Deferido","17944.000402/2010-37","2010-03-22T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1000000","0","0","15/04/2010","","","","","",""
"10167","Município","Santa Luzia","2928059","BA","null","Arquivado","17944.001135/2008-09","2008-04-08T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","297101","0","0","13/08/2008","","","","","",""
"10865","Município","Barrocas","2903276","BA","null","Deferido","17944.001304/2008-01","2008-05-05T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","30/05/2008","","","","","",""
"13083","Município","Candiba","2906600","BA","null","Arquivado","17944.001908/2006-87","2006-12-13T02:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","330000","0","0","05/10/2007","","","","","",""
"11000","Município","Vitória da Conquista","2933307","BA","null","Deferido","17944.001332/2011-15","2011-10-27T02:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","3391740.44","1","0","12/12/2011","","","","","",""
"9115","Município","Itagimirim","2915304","BA","null","Arquivado","17944.000906/2008-32","2008-06-30T03:00:00Z","Operação contratual interna","Caminho da Escola 2","Instituição Financeira Nacional","Banco do Brasil S/A","Real","172700","0","0","02/10/2008","","","","","",""
"10886","Município","Irecê","2914604","BA","null","Arquivado","17944.001308/2008-81","2008-08-28T03:00:00Z","Operação contratual interna","Caminho da Escola 3","Instituição Financeira Nacional","Banco do Brasil S/A","Real","345400","0","0","07/11/2008","","","","","",""
"11851","Município","Licínio de Almeida","2919405","BA","null","Deferido","17944.001544/2007-16","2008-03-26T03:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","400000","0","0","07/04/2008","","","","","",""
"11434","Município","Pé de Serra","2924058","BA","null","Pendente de regularização","17944.001446/2011-65","2013-08-07T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","115371.05","0","0","30/05/2014","","","","","",""
"11720","Município","Mansidão","2920452","BA","null","Arquivado por decurso de prazo","17944.001510/2011-16","2011-11-29T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1500000","0","0","21/01/2013","","","","","",""
"40753","Município","Rafael Jambeiro","2925956","BA","PVL02.009341/2019-49","Deferido","17944.104612/2019-31","2019-12-04T19:35:20Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","3000000","0","0","09/12/2019","","","","","",""
"32153","Município","Cairu","2905404","BA","PVL02.001315/2019-72","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","4480000","0","0","22/05/2019","","","","","",""
"8361","Município","Riachão das Neves","2926202","BA","null","Deferido","17944.000763/2009-40","2009-08-03T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","13/08/2009","","","","","",""
"12584","Município","Prado","2925501","BA","null","Arquivado","17944.001719/2008-76","2008-09-24T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","130000","0","0","10/12/2008","","","","","",""
"13252","Município","Irará","2914505","BA","null","Deferido","17944.001980/2013-33","2014-04-30T03:00:00Z","Operação contratual interna","PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias","Instituição Financeira Nacional","Caixa Econômica Federal","Real","2853417.2","0","0","15/05/2014","","","","","",""
"10436","Município","Canudos","2906824","BA","null","Arquivado por decurso de prazo","17944.001199/2014-40","2014-08-04T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","18/02/2015","","","","","",""
"11166","Município","Bom Jesus da Lapa","2903904","BA","null","Deferido","17944.001375/2009-86","2010-09-08T03:00:00Z","Operação contratual interna","Provias 2009","Instituição Financeira Nacional","Banco do Brasil S/A","Real","3000000","0","0","30/09/2010","","","","","",""
"13298","Município","Pindobaçu","2924603","BA","null","Deferido","17944.002013/2006-60","2006-12-26T02:00:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","500000","0","0","28/12/2006","","","","","",""
"42864","Município","Seabra","2929909","BA","PVL02.001315/2020-14","Deferido","17944.102889/2020-63","2020-07-14T14:49:00Z","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","7500000","0","1","15/07/2020","","","","","",""
"7281","Município","Oliveira dos Brejinhos","2923209","BA","null","Deferido","17944.000537/2012-64","2012-04-09T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","170000","1","0","18/05/2012","","","","","",""
"10904","Município","Macarani","2919702","BA","null","Deferido","17944.001311/2009-85","2010-02-22T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","09/03/2010","","","","","",""
"11821","Município","Itiruçu","2916906","BA","null","Deferido","17944.001534/2011-67","2015-04-01T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","65000","0","0","08/04/2015","","","","","",""
"6788","Município","Baixa Grande","2902609","BA","null","Pendente de regularização","17944.000430/2009-11","2009-03-30T03:00:00Z","Operação contratual interna","Regularização de Dívida - Água e Esgoto","Empresa Estatal","Empresa Baiana de Águas e Saneamento S/A","Real","69289.62","0","0","01/02/2010","","","","","",""
"6977","Município","Gentio do Ouro","2911303","BA","null","Deferido","17944.000471/2011-21","2011-05-03T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","1500000","0","0","01/06/2011","","","","","",""
"6983","Município","Pé de Serra","2924058","BA","null","Arquivado por decurso de prazo","17944.000472/2011-76","2011-11-09T02:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","600000","0","0","21/01/2013","","","","","",""
"6332","Município","Juazeiro","2918407","BA","null","Arquivado por decurso de prazo","17944.000322/2009-48","2009-03-30T03:00:00Z","Operação contratual interna","Provias","Instituição Financeira Nacional","Banco do Brasil S/A","Real","3000000","0","0","07/04/2009","","","","","",""
"50149","Município","Ibiquera","2912608","BA","PVL02.005661/2021-44","Deferido (PVL-IF)","null","null","Operação contratual interna","Infraestrutura","Instituição Financeira Nacional","Caixa Econômica Federal","Real","1500000","0","1","09/12/2021","","","","","",""
"7621","Município","Serrinha","2930501","BA","null","Deferido","17944.000621/2013-69","2013-08-16T03:00:00Z","Operação contratual interna","Aquisição de máquinas, equipamentos e veículos","Instituição Financeira Nacional","Agência de Fomento do Estado da Bahia S/A","Real","195000","0","0","29/08/2013","","","","","",""
